WZ CODE;WZ;Jahr;Monat;Betriebe;Beschäftigte;Geleistete Arbeitsstunden;Bruttolohn- und -gehaltssumme;Umsatz;Inlandsumsatz;Auslandsumsatz;Auslandsumsatz mit der Eurozone;Auslandsumsatz mit dem sonstigen Ausland;Anteil_Auslandsumsatz
WZ08-14;Herstellung von Bekleidung;2024,0;Q3;95,0;21728,0;7335000,0;232142000,0;1777787000,0;1046984000,0;730803000,0;362947000,0;367857000,0;0,4110745550507457
WZ08-22;Herstellung von Gummi- und Kunststoffwaren;2024,0;Q3;1916,3333333333333;329810,6666666667;124109000,0;3893648000,0;19554309000,0;11044390000,0;8509920000,0;4628761000,0;3881158000,0;0,4351941047878501
WZ08-29;Herstellung von Kraftwagen und Kraftwagenteilen;2024,0;Q3;910,6666666666666;771408,3333333334;254352000,0;14632835000,0;129850670000,0;38210568000,0;91640102000,0;25429114000,0;66210987000,0;0,7057345333682145
WZ08-2016;Herstellung von Kunststoffen in Primärformen;2024,0;Q3;165,0;43478,0;15841000,0;697495000,0;5816654000,0;2113611000,0;3703044000,0;2033243000,0;1669800000,0;0,6366278619976364
WZ08-222;Herstellung von Kunststoffwaren;2024,0;Q3;1704,3333333333333;270216,6666666667;102228000,0;3115889000,0;15570050000,0;9023676000,0;6546376000,0;3685413000,0;2860962000,0;0,42044669092263676
WZ08-15;Herstellung von Leder, Lederwaren und Schuhen;2024,0;Q3;54,333333333333336;12166,333333333334;4185000,0;106990000,0;678731000,0;502983000,0;175748000,0;108707000,0;67042000,0;0,2589361617489108
WZ08-25;Herstellung von Metallerzeugnissen;2024,0;Q3;3359,6666666666665;503528,3333333333;185745000,0;6189243000,0;26762666000,0;17098654000,0;9664011000,0;4923696000,0;4740315000,0;0,3611004598719724
WZ08-31;Herstellung von Möbeln;2024,0;Q3;412,6666666666667;70703,33333333333;25204000,0;775628000,0;3927170000,0;2625846000,0;1301326000,0;803488000,0;497837000,0;0,33136482505213677
WZ08-10;Herstellung von Nahrungs- und Futtermitteln;2024,0;Q3;2351,3333333333335;500917,3333333333;188978000,0;4900319000,0;46151210000,0;34226411000,0;11924799000,0;8273963000,0;3650835000,0;0,2583854031129411
WZ08-17;Herstellung von Papier, Pappe und Waren daraus;2024,0;Q3;601,6666666666666;115307,33333333333;42536000,0;1416881000,0;10034926000,0;5724282000,0;4310643000,0;2652526000,0;1658117000,0;0,42956400475698575
WZ08-13;Herstellung von Textilien;2024,0;Q3;340,0;45260,0;16374000,0;482786000,0;2606758000,0;1286603000,0;1320154000,0;711852000,0;608303000,0;0,5064351965161323
WZ08-20;Herstellung von chemischen Erzeugnissen;2024,0;Q3;1080,6666666666667;326116,6666666667;122213000,0;5297159000,0;38372871000,0;14247859000,0;24125011000,0;10111118000,0;14013893000,0;0,6286996612789281
WZ08-27;Herstellung von elektrischen Ausrüstungen;2024,0;Q3;1345,0;388571,3333333333;137919000,0;5662543000,0;25524419000,0;13190757000,0;12333663000,0;4951362000,0;7382302000,0;0,48321033281893705
WZ08-21;Herstellung von pharmazeutischen Erzeugnissen;2024,0;Q3;254,0;129045,33333333333;47793000,0;2108809000,0;14376553000,0;5573587000,0;8802967000,0;3313156000,0;5489811000,0;0,6123141618161182
WZ08-2229;Herstellung von sonstigen Kunststoffwaren;2024,0;Q3;780,0;118239,33333333333;43893000,0;1318524000,0;5397714000,0;3277478000,0;2120235000,0;1185468000,0;934768000,0;0,3928023974593689
WZ08-32;Herstellung von sonstigen Waren;2024,0;Q3;706,0;145473,33333333334;53108000,0;1866484000,0;8521799000,0;3361385000,0;5160415000,0;1549711000,0;3610703000,0;0,6055546487308607
WZ08-2221(2/3) + WZ08-2222;IK Kunststoffverpackungen;2024,0;Q3;519,0;91501,33333333333;34813000,0;1096360000,0;6352865333,0;3406841667,0;2946025666,0;1679707334,0;1266318001,0;0,46373179842123374
WZ08-05;Kohlenbergbau;2024,0;Q3;13,333333333333334;7907,666666666667;2786000,0;133881000,0;599994000,0;0,0;0,0;0,0;0,0;0,0
WZ08-19;Kokerei und Mineralölverarbeitung;2024,0;Q3;53,0;18442,333333333332;7652000,0;342423000,0;29509502000,0;25713666000,0;3795837000,0;1748619000,0;2047218000,0;0,1286310084121379
WZ08-28;Maschinenbau;2024,0;Q3;3608,0;951521,3333333334;343780000,0;14598342000,0;63689000000,0;21696962000,0;41992039000,0;15016123000,0;26975917000,0;0,6593295388528632
WZ08-24;Metallerzeugung und -bearbeitung;2024,0;Q3;714,3333333333334;227248,0;76084000,0;3186220000,0;29695742000,0;15601218000,0;14094524000,0;7473436000,0;6621089000,0;0,47463114408793017
WZ08-33;Reparatur u.Installation von Masch.u.Ausrüstungen;2024,0;Q3;983,3333333333334;172549,33333333334;68246000,0;2563197000,0;10754711000,0;7749387000,0;3005324000,0;1252786000,0;1752538000,0;0,2794425624268286
WZ08-30;Sonstiger Fahrzeugbau;2024,0;Q3;247,0;154621,66666666666;56175000,0;2903539000,0;15550797000,0;5616373000,0;9934425000,0;4650043000,0;5284380000,0;0,6388370319540535
WZ08-12;Tabakverarbeitung;2024,0;Q3;17,0;7361,666666666667;2762000,0;121182000,0;3766712000,0;3412414000,0;354299000,0;179325000,0;174974000,0;0,09406054935975992
WZ08-05bis33;Verarbeitendes Gewerbe;2024,0;Q3;25514,333333333332;6057203,333333333;2202707000,0;86429209000,0;559976999000,0;269920170000,0;289456844000,0;114186611000,0;175270231000,0;0,5169084525202079
WZ08-09;Dienstleistungen f.d.Bergbau u.Gewinnung v.Steinen;2024,0;Q4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
WZ08-07;Erzbergbau;2024,0;Q4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
WZ08-11;Getränkeherstellung;2024,0;Q4;313,0;55207,333333333336;19912000,0;832371000,0;5559569000,0;4736569000,0;822999000,0;323728000,0;499271000,0;0,14803287808821153
WZ08-06;Gewinnung von Erdöl und Erdgas;2024,0;Q4;12,0;1298,0;543000,0;36658000,0;307300000,0;307300000,0;0,0;0,0;0,0;0,0
WZ08-08;Gewinnung von Steinen und Erden, sonstiger Bergbau;2024,0;Q4;94,66666666666667;10890,0;4190000,0;159683000,0;600373000,0;472831000,0;127543000,0;71117000,0;56425000,0;0,21243960004863643
WZ08-2223;H.v. Baubedarfsartikeln aus Kunststoffen;2024,0;Q4;273,0;35246,666666666664;13462000,0;429770000,0;1938461000,0;1377240000,0;561222000,0;334223000,0;226999000,0;0,2895193661363319
WZ08-26;H.v. DV-Geräten, elektron. u. opt. Erzeugnissen;2024,0;Q4;1159,0;319338,6666666667;115930000,0;5591154000,0;25982465000,0;8071955000,0;17910510000,0;6422698000,0;11487811000,0;0,6893306697420741
WZ08-18;H.v. Druckerz., Vervielf.v.Ton-,Bild-,Datenträgern;2024,0;Q4;423,3333333333333;56994,0;19863000,0;573940000,0;2447626000,0;2064214000,0;383412000,0;213613000,0;169800000,0;0,1566464811208902
WZ08-16;H.v. Holz-, Flecht-, Korb-u.Korkwaren (ohne Möbel);2024,0;Q4;421,6666666666667;65575,33333333333;24664000,0;789169000,0;4668186000,0;3443082000,0;1225104000,0;636618000,0;588486000,0;0,26243684377614773
WZ08-2896;H.v. Maschinen f.d.Verarb.v.Kunststoff u.Kautschuk;2024,0;Q4;121,0;28937,0;10038000,0;471337000,0;2651777000,0;457610000,0;2194168000,0;792522000,0;1401646000,0;0,8274330760090309
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2024,0;Q4;391,6666666666667;74423,0;27168000,0;1092316000,0;4792507000,0;2292202000,0;2500307000,0;1346626000,0;1153679000,0;0,5217117053767475
WZ08-2222;H.v. Verpackungsmitteln aus Kunststoffen;2024,0;Q4;257,0;41702,666666666664;15242000,0;523552000,0;2576098000,0;1482634000,0;1093464000,0;690916000,0;402548000,0;0,42446521832632145
WZ08-23;H.v.Glas,-waren,Keramik,Verarb. v.Steinen u.Erden;2024,0;Q4;978,0;149670,66666666666;54939000,0;2110493000,0;8513102000,0;5780821000,0;2732281000,0;1494466000,0;1237816000,0;0,32095010725820033
WZ08-14;Herstellung von Bekleidung;2024,0;Q4;95,0;21675,0;7180000,0;274879000,0;1579474000,0;953543000,0;625932000,0;298513000,0;327419000,0;0,3962914236005151
WZ08-22;Herstellung von Gummi- und Kunststoffwaren;2024,0;Q4;1912,6666666666667;327120,3333333333;118286000,0;4371742000,0;18155929000,0;10154307000,0;8001623000,0;4426024000,0;3575599000,0;0,44071680386060114
WZ08-29;Herstellung von Kraftwagen und Kraftwagenteilen;2024,0;Q4;906,6666666666666;764215,0;245366000,0;14760650000,0;139489240000,0;45613321000,0;93875918000,0;27428691000,0;66447228000,0;0,6729975588081203
WZ08-2016;Herstellung von Kunststoffen in Primärformen;2024,0;Q4;165,0;43498,0;15593000,0;843350000,0;5333238000,0;1896708000,0;3436530000,0;1859998000,0;1576532000,0;0,6443608929509616
WZ08-222;Herstellung von Kunststoffwaren;2024,0;Q4;1700,6666666666667;268356,0;97515000,0;3471434000,0;14453357000,0;8249596000,0;6203760000,0;3535854000,0;2667906000,0;0,42922623443121205
WZ08-15;Herstellung von Leder, Lederwaren und Schuhen;2024,0;Q4;54,0;12030,333333333334;4000000,0;123816000,0;576090000,0;424296000,0;151794000,0;92352000,0;59442000,0;0,2634900796750508
WZ08-25;Herstellung von Metallerzeugnissen;2024,0;Q4;3353,0;499718,0;176203000,0;6661864000,0;27126470000,0;16992633000,0;10133837000,0;4947951000,0;5185886000,0;0,3735774319327211
WZ08-31;Herstellung von Möbeln;2024,0;Q4;411,0;70347,66666666667;24830000,0;866993000,0;4101704000,0;2755628000,0;1346076000,0;855553000,0;490522000,0;0,32817482685244964
WZ08-10;Herstellung von Nahrungs- und Futtermitteln;2024,0;Q4;2348,3333333333335;500476,6666666667;186818000,0;5587672000,0;47715631000,0;35894059000,0;11821571000,0;8357620000,0;3463950000,0;0,24775049081924538
WZ08-17;Herstellung von Papier, Pappe und Waren daraus;2024,0;Q4;599,0;114568,33333333333;41085000,0;1593899000,0;9589684000,0;5418373000,0;4171311000,0;2564198000,0;1607113000,0;0,43497898366619797
WZ08-13;Herstellung von Textilien;2024,0;Q4;338,6666666666667;44721,333333333336;15548000,0;553067000,0;2489779000,0;1202808000,0;1286972000,0;694183000,0;592789000,0;0,5169021025560904
WZ08-20;Herstellung von chemischen Erzeugnissen;2024,0;Q4;1079,0;326794,0;118671000,0;6305308000,0;36241848000,0;13219950000,0;23021898000,0;9683824000,0;13338075000,0;0,6352296935851616
WZ08-27;Herstellung von elektrischen Ausrüstungen;2024,0;Q4;1345,3333333333333;386285,6666666667;131974000,0;6034423000,0;26051048000,0;13315140000,0;12735909000,0;5081414000,0;7654495000,0;0,4888827888997018
WZ08-21;Herstellung von pharmazeutischen Erzeugnissen;2024,0;Q4;253,66666666666666;129601,0;46509000,0;2580770000,0;15173475000,0;5684445000,0;9489032000,0;3796646000,0;5692385000,0;0,6253697323783775
WZ08-2229;Herstellung von sonstigen Kunststoffwaren;2024,0;Q4;779,0;116983,66666666667;41643000,0;1425795000,0;5146290000,0;3097520000,0;2048770000,0;1164091000,0;884680000,0;0,39810620855023715
WZ08-32;Herstellung von sonstigen Waren;2024,0;Q4;704,6666666666666;145555,66666666666;51542000,0;2060349000,0;9023135000,0;3497877000,0;5525258000,0;1750719000,0;3774539000,0;0,6123434925887732
WZ08-2221(2/3) + WZ08-2222;IK Kunststoffverpackungen;2024,0;Q4;518,3333333333334;91317,66666666667;33354000,0;1251762666,0;5771102666,0;3010768666,0;2760335334,0;1588666666,0;1171667333,0;0,4783029333826098
WZ08-05;Kohlenbergbau;2024,0;Q4;13,0;7718,0;2682000,0;165345000,0;614330000,0;0,0;0,0;0,0;0,0;0,0
WZ08-19;Kokerei und Mineralölverarbeitung;2024,0;Q4;53,0;18595,0;7677000,0;423595000,0;27637663000,0;23971290000,0;3666373000,0;1522768000,0;2143604000,0;0,1326585753650734
WZ08-28;Maschinenbau;2024,0;Q4;3602,3333333333335;950334,0;332146000,0;15682196000,0;70353598000,0;23563352000,0;46790247000,0;17265637000,0;29524609000,0;0,6650725525082598
WZ08-24;Metallerzeugung und -bearbeitung;2024,0;Q4;713,0;226375,33333333334;73369000,0;3481598000,0;28839887000,0;14749627000,0;14090262000,0;7467356000,0;6622905000,0;0,48856855784490416
WZ08-33;Reparatur u.Installation von Masch.u.Ausrüstungen;2024,0;Q4;981,0;173587,66666666666;66671000,0;2755711000,0;12323940000,0;8653424000,0;3670516000,0;1445983000,0;2224533000,0;0,2978362439284839
WZ08-30;Sonstiger Fahrzeugbau;2024,0;Q4;247,0;155379,33333333334;55290000,0;3102731000,0;19948095000,0;6904512000,0;13043582000,0;6034805000,0;7008778000,0;0,653876071875535
WZ08-12;Tabakverarbeitung;2024,0;Q4;17,0;7333,666666666667;2579000,0;166206000,0;3023238000,0;2686479000,0;336759000,0;159577000,0;177183000,0;0,11139017172978112
WZ08-05bis33;Verarbeitendes Gewerbe;2024,0;Q4;25467,666666666668;6034427,333333333;2126718000,0;94287968000,0;577656002000,0;275610510000,0;301431169000,0;120722742000,0;180708426000,0;0,5218177738244985
WZ08-09;Dienstleistungen f.d.Bergbau u.Gewinnung v.Steinen;2025,0;Q1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
WZ08-07;Erzbergbau;2025,0;Q1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
WZ08-11;Getränkeherstellung;2025,0;Q1;322,0;55285,333333333336;20802000,0;702176000,0;4984375000,0;4202292000,0;782083000,0;303272000,0;478810000,0;0,156906934169279
WZ08-06;Gewinnung von Erdöl und Erdgas;2025,0;Q1;12,0;1296,6666666666667;563000,0;30237000,0;308611000,0;308611000,0;0,0;0,0;0,0;0,0
WZ08-08;Gewinnung von Steinen und Erden, sonstiger Bergbau;2025,0;Q1;93,66666666666667;10681,333333333334;4145000,0;137669000,0;584427000,0;448570000,0;135857000,0;83979000,0;51879000,0;0,23246188146680424
WZ08-2223;H.v. Baubedarfsartikeln aus Kunststoffen;2025,0;Q1;257,3333333333333;33931,333333333336;13398000,0;369632000,0;1902496000,0;1257881000,0;644615000,0;381123000,0;263492000,0;0,3388259423410089
WZ08-26;H.v. DV-Geräten, elektron. u. opt. Erzeugnissen;2025,0;Q1;1137,6666666666667;312215,0;120367000,0;5171623000,0;25110354000,0;7546665000,0;17563689000,0;5506171000,0;12057517000,0;0,6994600315073216
WZ08-18;H.v. Druckerz., Vervielf.v.Ton-,Bild-,Datenträgern;2025,0;Q1;421,0;56562,333333333336;20144000,0;536238000,0;2371875000,0;1906095000,0;465781000,0;230312000,0;235466000,0;0,19637670619235836
WZ08-16;H.v. Holz-, Flecht-, Korb-u.Korkwaren (ohne Möbel);2025,0;Q1;409,3333333333333;63287,333333333336;24768000,0;684886000,0;4672737000,0;3352601000,0;1320135000,0;693437000,0;626698000,0;0,28251857530179847
WZ08-2896;H.v. Maschinen f.d.Verarb.v.Kunststoff u.Kautschuk;2025,0;Q1;118,66666666666667;28451,0;10630000,0;444434000,0;1469141000,0;319146000,0;1149994000,0;362001000,0;787993000,0;0,7827662559277837
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2025,0;Q1;383,6666666666667;74190,0;29073000,0;952497000,0;5494695000,0;2645063000,0;2849632000,0;1577849000,0;1271782000,0;0,5186151369639261
WZ08-2222;H.v. Verpackungsmitteln aus Kunststoffen;2025,0;Q1;251,66666666666666;40887,0;16070000,0;457444000,0;2668966000,0;1546177000,0;1122790000,0;723258000,0;399531000,0;0,4206835156386406
WZ08-23;H.v.Glas,-waren,Keramik,Verarb. v.Steinen u.Erden;2025,0;Q1;948,6666666666666;146593,0;56186000,0;1847801000,0;8204798000,0;5394017000,0;2810781000,0;1540846000,0;1269936000,0;0,342577720987159
WZ08-14;Herstellung von Bekleidung;2025,0;Q1;93,66666666666667;21412,666666666668;7299000,0;269787000,0;1796866000,0;1013540000,0;783325000,0;395537000,0;387788000,0;0,4359395747930007
WZ08-22;Herstellung von Gummi- und Kunststoffwaren;2025,0;Q1;1862,3333333333333;321197,3333333333;124864000,0;3907550000,0;19640237000,0;10771782000,0;8868455000,0;4957498000,0;3910957000,0;0,4515452130236514
WZ08-29;Herstellung von Kraftwagen und Kraftwagenteilen;2025,0;Q1;885,0;744700,0;270294000,0;13662227000,0;129465814000,0;39868500000,0;89597315000,0;27349579000,0;62247737000,0;0,692053849829423
WZ08-2016;Herstellung von Kunststoffen in Primärformen;2025,0;Q1;166,66666666666666;44356,666666666664;17113000,0;772426000,0;6221115000,0;2313850000,0;3907263000,0;2208872000,0;1698390000,0;0,6280647440209673
WZ08-222;Herstellung von Kunststoffwaren;2025,0;Q1;1653,0;263878,0;102677000,0;3087990000,0;15693365000,0;8795816000,0;6897550000,0;3997157000,0;2900392000,0;0,4395201411551952
WZ08-15;Herstellung von Leder, Lederwaren und Schuhen;2025,0;Q1;53,0;11813,666666666666;4209000,0;106552000,0;711024000,0;530615000,0;180407000,0;115295000,0;65112000,0;0,25372842548212154
WZ08-25;Herstellung von Metallerzeugnissen;2025,0;Q1;3279,3333333333335;493645,0;187419000,0;6106697000,0;27022850000,0;16762167000,0;10260681000,0;5413767000,0;4846913000,0;0,37970388023469026
WZ08-31;Herstellung von Möbeln;2025,0;Q1;400,0;69054,0;25962000,0;754308000,0;3927265000,0;2627063000,0;1300202000,0;841534000,0;458668000,0;0,33107060511577396
WZ08-10;Herstellung von Nahrungs- und Futtermitteln;2025,0;Q1;2372,3333333333335;502324,3333333333;190154000,0;5006723000,0;47050845000,0;35015975000,0;12034870000,0;8575327000,0;3459542000,0;0,25578435413859196
WZ08-17;Herstellung von Papier, Pappe und Waren daraus;2025,0;Q1;594,0;113304,33333333333;43261000,0;1432216000,0;9962267000,0;5701228000,0;4261039000,0;2585551000,0;1675490000,0;0,42771780760343003
WZ08-13;Herstellung von Textilien;2025,0;Q1;322,6666666666667;43462,0;16305000,0;489007000,0;2606886000,0;1217939000,0;1388947000,0;805519000,0;583428000,0;0,532799286198169
WZ08-20;Herstellung von chemischen Erzeugnissen;2025,0;Q1;1080,0;325413,0;126642000,0;5618294000,0;41248551000,0;14766630000,0;26481920000,0;11309303000,0;15172617000,0;0,6420084914013101
WZ08-27;Herstellung von elektrischen Ausrüstungen;2025,0;Q1;1315,3333333333333;392801,0;144994000,0;5933484000,0;26461012000,0;13481697000,0;12979314000,0;5602091000,0;7377223000,0;0,4905070902050156
WZ08-21;Herstellung von pharmazeutischen Erzeugnissen;2025,0;Q1;260,0;129550,33333333333;49698000,0;2321305000,0;15800502000,0;5628766000,0;10171736000,0;3777829000,0;6393908000,0;0,6437603058434472
WZ08-2229;Herstellung von sonstigen Kunststoffwaren;2025,0;Q1;760,3333333333334;114869,66666666667;44136000,0;1308418000,0;5627208000,0;3346694000,0;2280514000,0;1314926000,0;965587000,0;0,4052656308421512
WZ08-32;Herstellung von sonstigen Waren;2025,0;Q1;705,3333333333334;144001,66666666666;54066000,0;1916130000,0;8620713000,0;3261604000,0;5359108000,0;1761139000,0;3597969000,0;0,6216548445586809
WZ08-2221(2/3) + WZ08-2222;IK Kunststoffverpackungen;2025,0;Q1;507,3333333333333;90346,66666666667;35452000,0;1092442000,0;6332096000,0;3309552333,0;3022544667,0;1775157334,0;1247385666,0;0,4773371513950515
WZ08-05;Kohlenbergbau;2025,0;Q1;13,0;7539,333333333333;2877000,0;137185000,0;483441000,0;0,0;0,0;0,0;0,0;0,0
WZ08-19;Kokerei und Mineralölverarbeitung;2025,0;Q1;54,0;18771,333333333332;7854000,0;415008000,0;21718048000,0;17885474000,0;3832574000,0;1899847000,0;1932728000,0;0,1764695427508034
WZ08-28;Maschinenbau;2025,0;Q1;3567,3333333333335;940180,6666666666;353144000,0;14805236000,0;62525327000,0;21359307000,0;41166021000,0;14808959000,0;26357062000,0;0,6583895354917536
WZ08-24;Metallerzeugung und -bearbeitung;2025,0;Q1;693,0;219099,0;78818000,0;3181817000,0;32213939000,0;17023822000,0;15190117000,0;8101204000,0;7088913000,0;0,4715386404624408
WZ08-33;Reparatur u.Installation von Masch.u.Ausrüstungen;2025,0;Q1;998,6666666666666;175252,0;69941000,0;2707338000,0;10205852000,0;6972283000,0;3233569000,0;1317195000,0;1916373000,0;0,31683479243085244
WZ08-30;Sonstiger Fahrzeugbau;2025,0;Q1;240,66666666666666;154626,0;59207000,0;2891531000,0;14304930000,0;5486064000,0;8818867000,0;4623755000,0;4195112000,0;0,616491447354164
WZ08-12;Tabakverarbeitung;2025,0;Q1;17,0;7312,666666666667;2755000,0;145922000,0;1732926000,0;1376375000,0;356552000,0;171909000,0;184642000,0;0,20575142850877648
WZ08-05bis33;Verarbeitendes Gewerbe;2025,0;Q1;25107,0;5966868,0;2254692000,0;86901847000,0;554649797000,0;259943069000,0;294223281000,0;121034934000,0;173188342000,0;0,5304667604520912
WZ08-09;Dienstleistungen f.d.Bergbau u.Gewinnung v.Steinen;2025,0;Q2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
WZ08-07;Erzbergbau;2025,0;Q2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;
WZ08-11;Getränkeherstellung;2025,0;Q2;327,0;56438,333333333336;20644000,0;761583000,0;6034891000,0;5167826000,0;867064000,0;391964000,0;475099000,0;0,1436751715979626
WZ08-06;Gewinnung von Erdöl und Erdgas;2025,0;Q2;12,0;1306,0;552000,0;39648000,0;263592000,0;263592000,0;0,0;0,0;0,0;0,0
WZ08-08;Gewinnung von Steinen und Erden, sonstiger Bergbau;2025,0;Q2;96,0;10910,0;4224000,0;154113000,0;602105000,0;479187000,0;122918000,0;72417000,0;50501000,0;0,2041471171971666
WZ08-2223;H.v. Baubedarfsartikeln aus Kunststoffen;2025,0;Q2;258,0;33942,333333333336;13148000,0;389055000,0;1998809000,0;1362846000,0;635962000,0;382775000,0;253189000,0;0,3181704705151918
WZ08-26;H.v. DV-Geräten, elektron. u. opt. Erzeugnissen;2025,0;Q2;1144,0;310456,6666666667;113257000,0;5501494000,0;25089207000,0;7673038000,0;17416169000,0;5482548000,0;11933622000,0;0,6941697679005957
WZ08-18;H.v. Druckerz., Vervielf.v.Ton-,Bild-,Datenträgern;2025,0;Q2;423,0;56121,333333333336;19388000,0;594014000,0;2300231000,0;1814952000,0;485278000,0;215939000,0;269339000,0;0,21096924613223628
WZ08-16;H.v. Holz-, Flecht-, Korb-u.Korkwaren (ohne Möbel);2025,0;Q2;412,3333333333333;64095,666666666664;24366000,0;740729000,0;4902183000,0;3563667000,0;1338515000,0;728704000,0;609811000,0;0,27304468233846024
WZ08-2896;H.v. Maschinen f.d.Verarb.v.Kunststoff u.Kautschuk;2025,0;Q2;118,0;27821,333333333332;9589000,0;473377000,0;1967067000,0;334184000,0;1632883000,0;382748000,0;1250135000,0;0,8301105147918195
WZ08-2221;H.v. Platten, Folien usw aus Kunststoffen;2025,0;Q2;386,0;74022,0;27938000,0;1039375000,0;5548264000,0;2725843000,0;2822421000,0;1560469000,0;1261951000,0;0,5087034430949933
WZ08-2222;H.v. Verpackungsmitteln aus Kunststoffen;2025,0;Q2;252,0;40932,0;15376000,0;485382000,0;2635246000,0;1540282000,0;1094964000,0;710474000,0;384490000,0;0,41550731886131315
WZ08-23;H.v.Glas,-waren,Keramik,Verarb. v.Steinen u.Erden;2025,0;Q2;950,6666666666666;145958,66666666666;54463000,0;1978658000,0;9103844000,0;6284883000,0;2818963000,0;1553928000,0;1265034000,0;0,30964535420422407
WZ08-14;Herstellung von Bekleidung;2025,0;Q2;95,0;21368,666666666668;6956000,0;236748000,0;1442427000,0;868895000,0;573532000,0;266485000,0;307048000,0;0,39761596254091197
WZ08-22;Herstellung von Gummi- und Kunststoffwaren;2025,0;Q2;1872,6666666666667;319551,0;119012000,0;4193442000,0;19450347000,0;10756554000,0;8693792000,0;4876215000,0;3817579000,0;0,4469736195451937
WZ08-29;Herstellung von Kraftwagen und Kraftwagenteilen;2025,0;Q2;883,0;736327,0;247305000,0;15846004000,0;137531511000,0;42504067000,0;95027444000,0;30065978000,0;64961465000,0;0,690950337919286
WZ08-2016;Herstellung von Kunststoffen in Primärformen;2025,0;Q2;166,0;44055,333333333336;15940000,0;886962000,0;5804536000,0;2163763000,0;3640774000,0;1958664000,0;1682110000,0;0,627229118744375
WZ08-222;Herstellung von Kunststoffwaren;2025,0;Q2;1663,0;263419,3333333333;98504000,0;3294710000,0;15707715000,0;8907739000,0;6799976000,0;3950535000,0;2849442000,0;0,4329067595127617
WZ08-15;Herstellung von Leder, Lederwaren und Schuhen;2025,0;Q2;53,0;11715,333333333334;3915000,0;112259000,0;624813000,0;476246000,0;148568000,0;93576000,0;54992000,0;0,23777994375917275
WZ08-25;Herstellung von Metallerzeugnissen;2025,0;Q2;3308,3333333333335;491857,0;177831000,0;6497550000,0;27615515000,0;16911795000,0;10703720000,0;5407051000,0;5296667000,0;0,3875980585551274
WZ08-31;Herstellung von Möbeln;2025,0;Q2;400,0;68386,66666666667;24547000,0;806371000,0;3958694000,0;2555857000,0;1402835000,0;892030000,0;510807000,0;0,35436813252047267
WZ08-10;Herstellung von Nahrungs- und Futtermitteln;2025,0;Q2;2408,3333333333335;508484,3333333333;188900000,0;5282309000,0;47707754000,0;35674773000,0;12032981000,0;8418134000,0;3614847000,0;0,2522227518822202
WZ08-17;Herstellung von Papier, Pappe und Waren daraus;2025,0;Q2;594,0;112531,33333333333;40783000,0;1520193000,0;9636703000,0;5467828000,0;4168874000,0;2539222000,0;1629651000,0;0,43260376500137027
WZ08-13;Herstellung von Textilien;2025,0;Q2;319,6666666666667;42807,666666666664;15398000,0;495990000,0;2602614000,0;1247467000,0;1355147000,0;785457000,0;569690000,0;0,5206868940227017
WZ08-20;Herstellung von chemischen Erzeugnissen;2025,0;Q2;1082,0;323867,3333333333;117853000,0;6429936000,0;38182934000,0;13955763000,0;24227171000,0;10342590000,0;13884580000,0;0,6345026026548929
WZ08-27;Herstellung von elektrischen Ausrüstungen;2025,0;Q2;1323,3333333333333;388454,3333333333;134207000,0;6190103000,0;25733196000,0;13018709000,0;12714487000,0;5286385000,0;7428103000,0;0,4940889192310197
WZ08-21;Herstellung von pharmazeutischen Erzeugnissen;2025,0;Q2;261,0;129516,66666666667;46470000,0;2600944000,0;14721133000,0;5478053000,0;9243080000,0;3350731000,0;5892350000,0;0,6278783025735859
WZ08-2229;Herstellung von sonstigen Kunststoffwaren;2025,0;Q2;767,0;114523,0;42045000,0;1380899000,0;5525395000,0;3278767000,0;2246629000,0;1296818000,0;949811000,0;0,406600614073745
WZ08-32;Herstellung von sonstigen Waren;2025,0;Q2;719,3333333333334;144660,0;51407000,0;2047186000,0;8748356000,0;3356307000,0;5392049000,0;1666173000,0;3725877000,0;0,6163499747838337
WZ08-2221(2/3) + WZ08-2222;IK Kunststoffverpackungen;2025,0;Q2;509,0;90280,0;34001333,0;1178298667,0;6334088666,0;3357510667,0;2976577999,0;1750786667,0;1225790667,0;0,4699299545612013
WZ08-05;Kohlenbergbau;2025,0;Q2;13,0;7412,666666666667;2609000,0;152965000,0;408705000,0;0,0;0,0;0,0;0,0;0,0
WZ08-19;Kokerei und Mineralölverarbeitung;2025,0;Q2;54,0;18736,0;7535000,0;388028000,0;20346404000,0;17251746000,0;3094657000,0;1436765000,0;1657893000,0;0,1520984740104443
WZ08-28;Maschinenbau;2025,0;Q2;3585,0;933798,3333333334;328776000,0;16035233000,0;66012401000,0;22308014000,0;43704387000,0;16019393000,0;27684995000,0;0,6620632841395967
