Jahr;Import/Export;Maßeinheit;WZ;Kennzahl;Polymerart/Packmittel;Warenverzeichnis;Warennummer;Monat;relative Veränderung zum Vorjahr/Vorjahresmonat/Vorjahresquartal;Jahr-Monat
2020,0;Einfuhr;Tsd. US $;2222;19086,0;Tüten, Beutel, Säcke usw. aus andere Kunststoffe;WA39232990 Säcke und Beutel, aus anderen Kunststoffen;39232990;Februar;-6,3815176337862365;2020-Februar
2020,0;Einfuhr;Tsd. US $;2222;19373,0;Tüten, Beutel, Säcke usw. aus andere Kunststoffe;WA39232990 Säcke und Beutel, aus anderen Kunststoffen;39232990;Januar;-5,906066346107145;2020-Januar
2020,0;Einfuhr;Tsd. US $;2222;22964,0;Tüten, Beutel, Säcke usw. aus andere Kunststoffe;WA39232990 Säcke und Beutel, aus anderen Kunststoffen;39232990;Juli;3,497385974400577;2020-Juli
2020,0;Einfuhr;Tsd. US $;2222;20689,0;Tüten, Beutel, Säcke usw. aus andere Kunststoffe;WA39232990 Säcke und Beutel, aus anderen Kunststoffen;39232990;Juni;4,521572193594019;2020-Juni
2020,0;Einfuhr;Tsd. US $;2222;19914,0;Tüten, Beutel, Säcke usw. aus andere Kunststoffe;WA39232990 Säcke und Beutel, aus anderen Kunststoffen;39232990;Mai;1,2610596969388794;2020-Mai
2020,0;Einfuhr;Tsd. US $;2222;20820,0;Tüten, Beutel, Säcke usw. aus andere Kunststoffe;WA39232990 Säcke und Beutel, aus anderen Kunststoffen;39232990;März;1,918934795378892;2020-März
2020,0;Einfuhr;Tsd. US $;2222;22136,0;Tüten, Beutel, Säcke usw. aus andere Kunststoffe;WA39232990 Säcke und Beutel, aus anderen Kunststoffen;39232990;November;9,033592749482809;2020-November
2020,0;Einfuhr;Tsd. US $;2222;20950,0;Tüten, Beutel, Säcke usw. aus andere Kunststoffe;WA39232990 Säcke und Beutel, aus anderen Kunststoffen;39232990;Oktober;-4,96711272397369;2020-Oktober
2020,0;Einfuhr;Tsd. US $;2222;22310,0;Tüten, Beutel, Säcke usw. aus andere Kunststoffe;WA39232990 Säcke und Beutel, aus anderen Kunststoffen;39232990;September;15,739780037352148;2020-September
2021,0;Einfuhr;Tsd. US $;2222;32982,0;Tüten, Beutel, Säcke usw. aus andere Kunststoffe;WA39232990 Säcke und Beutel, aus anderen Kunststoffen;39232990;April;63,35809806835066;2021-April
2021,0;Einfuhr;Tsd. US $;2222;28904,0;Tüten, Beutel, Säcke usw. aus andere Kunststoffe;WA39232990 Säcke und Beutel, aus anderen Kunststoffen;39232990;August;42,461432303218494;2021-August
2021,0;Einfuhr;Tsd. US $;2222;28067,0;Tüten, Beutel, Säcke usw. aus andere Kunststoffe;WA39232990 Säcke und Beutel, aus anderen Kunststoffen;39232990;Dezember;22,84763863964634;2021-Dezember
2021,0;Einfuhr;Tsd. US $;2222;24292,0;Tüten, Beutel, Säcke usw. aus andere Kunststoffe;WA39232990 Säcke und Beutel, aus anderen Kunststoffen;39232990;Februar;27,276537776380597;2021-Februar
2021,0;Einfuhr;Tsd. US $;2222;25619,0;Tüten, Beutel, Säcke usw. aus andere Kunststoffe;WA39232990 Säcke und Beutel, aus anderen Kunststoffen;39232990;Januar;32,24074743199298;2021-Januar
2021,0;Einfuhr;Tsd. US $;2222;26331,0;Tüten, Beutel, Säcke usw. aus andere Kunststoffe;WA39232990 Säcke und Beutel, aus anderen Kunststoffen;39232990;Juli;14,662079777042328;2021-Juli
2021,0;Einfuhr;Tsd. US $;2222;31316,0;Tüten, Beutel, Säcke usw. aus andere Kunststoffe;WA39232990 Säcke und Beutel, aus anderen Kunststoffen;39232990;Juni;51,36545990623036;2021-Juni
2021,0;Einfuhr;Tsd. US $;2222;24792,0;Tüten, Beutel, Säcke usw. aus andere Kunststoffe;WA39232990 Säcke und Beutel, aus anderen Kunststoffen;39232990;Mai;24,4953299186502;2021-Mai
2021,0;Einfuhr;Tsd. US $;2222;27061,0;Tüten, Beutel, Säcke usw. aus andere Kunststoffe;WA39232990 Säcke und Beutel, aus anderen Kunststoffen;39232990;März;29,975984630163303;2021-März
2021,0;Einfuhr;Tsd. US $;2222;23346,0;Tüten, Beutel, Säcke usw. aus andere Kunststoffe;WA39232990 Säcke und Beutel, aus anderen Kunststoffen;39232990;November;5,466208890495121;2021-November
2021,0;Einfuhr;Tsd. US $;2222;24578,0;Tüten, Beutel, Säcke usw. aus andere Kunststoffe;WA39232990 Säcke und Beutel, aus anderen Kunststoffen;39232990;Oktober;17,31742243436754;2021-Oktober
2021,0;Einfuhr;Tsd. US $;2222;26158,0;Tüten, Beutel, Säcke usw. aus andere Kunststoffe;WA39232990 Säcke und Beutel, aus anderen Kunststoffen;39232990;September;17,24787090990587;2021-September
2022,0;Einfuhr;Tsd. US $;2222;23488,0;Tüten, Beutel, Säcke usw. aus andere Kunststoffe;WA39232990 Säcke und Beutel, aus anderen Kunststoffen;39232990;April;-28,785398095931114;2022-April
2022,0;Einfuhr;Tsd. US $;2222;23655,0;Tüten, Beutel, Säcke usw. aus andere Kunststoffe;WA39232990 Säcke und Beutel, aus anderen Kunststoffen;39232990;August;-18,160116246886243;2022-August
2022,0;Einfuhr;Tsd. US $;2222;23971,0;Tüten, Beutel, Säcke usw. aus andere Kunststoffe;WA39232990 Säcke und Beutel, aus anderen Kunststoffen;39232990;Dezember;-14,593650906758826;2022-Dezember
2022,0;Einfuhr;Tsd. US $;2222;23575,0;Tüten, Beutel, Säcke usw. aus andere Kunststoffe;WA39232990 Säcke und Beutel, aus anderen Kunststoffen;39232990;Februar;-2,95158900049399;2022-Februar
2022,0;Einfuhr;Tsd. US $;2222;25178,0;Tüten, Beutel, Säcke usw. aus andere Kunststoffe;WA39232990 Säcke und Beutel, aus anderen Kunststoffen;39232990;Januar;-1,7213786642726103;2022-Januar
2022,0;Einfuhr;Tsd. US $;2222;23972,0;Tüten, Beutel, Säcke usw. aus andere Kunststoffe;WA39232990 Säcke und Beutel, aus anderen Kunststoffen;39232990;Juli;-8,959021685465801;2022-Juli
2022,0;Einfuhr;Tsd. US $;2222;25807,0;Tüten, Beutel, Säcke usw. aus andere Kunststoffe;WA39232990 Säcke und Beutel, aus anderen Kunststoffen;39232990;Juni;-17,591646442712992;2022-Juni
2022,0;Einfuhr;Tsd. US $;2222;25060,0;Tüten, Beutel, Säcke usw. aus andere Kunststoffe;WA39232990 Säcke und Beutel, aus anderen Kunststoffen;39232990;Mai;1,080993868989997;2022-Mai
2022,0;Einfuhr;Tsd. US $;2222;26971,0;Tüten, Beutel, Säcke usw. aus andere Kunststoffe;WA39232990 Säcke und Beutel, aus anderen Kunststoffen;39232990;März;-0,3325819444957688;2022-März
2022,0;Einfuhr;Tsd. US $;2222;24642,0;Tüten, Beutel, Säcke usw. aus andere Kunststoffe;WA39232990 Säcke und Beutel, aus anderen Kunststoffen;39232990;November;5,551272166538165;2022-November
2022,0;Einfuhr;Tsd. US $;2222;22217,0;Tüten, Beutel, Säcke usw. aus andere Kunststoffe;WA39232990 Säcke und Beutel, aus anderen Kunststoffen;39232990;Oktober;-9,606151843111729;2022-Oktober
2022,0;Einfuhr;Tsd. US $;2222;22728,0;Tüten, Beutel, Säcke usw. aus andere Kunststoffe;WA39232990 Säcke und Beutel, aus anderen Kunststoffen;39232990;September;-13,112623289242295;2022-September
2023,0;Einfuhr;Tsd. US $;2222;22816,0;Tüten, Beutel, Säcke usw. aus andere Kunststoffe;WA39232990 Säcke und Beutel, aus anderen Kunststoffen;39232990;April;-2,861035422343324;2023-April
2023,0;Einfuhr;Tsd. US $;2222;22346,0;Tüten, Beutel, Säcke usw. aus andere Kunststoffe;WA39232990 Säcke und Beutel, aus anderen Kunststoffen;39232990;August;-5,533713802578736;2023-August
2023,0;Einfuhr;Tsd. US $;2222;20402,0;Tüten, Beutel, Säcke usw. aus andere Kunststoffe;WA39232990 Säcke und Beutel, aus anderen Kunststoffen;39232990;Dezember;-14,888823995661424;2023-Dezember
2023,0;Einfuhr;Tsd. US $;2222;23784,0;Tüten, Beutel, Säcke usw. aus andere Kunststoffe;WA39232990 Säcke und Beutel, aus anderen Kunststoffen;39232990;Februar;0,8865323435843054;2023-Februar
2023,0;Einfuhr;Tsd. US $;2222;21343,0;Tüten, Beutel, Säcke usw. aus andere Kunststoffe;WA39232990 Säcke und Beutel, aus anderen Kunststoffen;39232990;Januar;-15,23155135435698;2023-Januar
2023,0;Einfuhr;Tsd. US $;2222;23642,0;Tüten, Beutel, Säcke usw. aus andere Kunststoffe;WA39232990 Säcke und Beutel, aus anderen Kunststoffen;39232990;Juli;-1,376606040380444;2023-Juli
2023,0;Einfuhr;Tsd. US $;2222;25135,0;Tüten, Beutel, Säcke usw. aus andere Kunststoffe;WA39232990 Säcke und Beutel, aus anderen Kunststoffen;39232990;Juni;-2,603944666175844;2023-Juni
2023,0;Einfuhr;Tsd. US $;2222;27103,0;Tüten, Beutel, Säcke usw. aus andere Kunststoffe;WA39232990 Säcke und Beutel, aus anderen Kunststoffen;39232990;Mai;8,152434158020752;2023-Mai
2023,0;Einfuhr;Tsd. US $;2222;28326,0;Tüten, Beutel, Säcke usw. aus andere Kunststoffe;WA39232990 Säcke und Beutel, aus anderen Kunststoffen;39232990;März;5,023914574913797;2023-März
2023,0;Einfuhr;Tsd. US $;2222;23036,0;Tüten, Beutel, Säcke usw. aus andere Kunststoffe;WA39232990 Säcke und Beutel, aus anderen Kunststoffen;39232990;November;-6,51732813894976;2023-November
2023,0;Einfuhr;Tsd. US $;2222;23068,0;Tüten, Beutel, Säcke usw. aus andere Kunststoffe;WA39232990 Säcke und Beutel, aus anderen Kunststoffen;39232990;Oktober;3,830400144033848;2023-Oktober
2023,0;Einfuhr;Tsd. US $;2222;22938,0;Tüten, Beutel, Säcke usw. aus andere Kunststoffe;WA39232990 Säcke und Beutel, aus anderen Kunststoffen;39232990;September;0,9239704329461458;2023-September
2024,0;Einfuhr;Tsd. US $;2222;25228,0;Tüten, Beutel, Säcke usw. aus andere Kunststoffe;WA39232990 Säcke und Beutel, aus anderen Kunststoffen;39232990;April;10,571528751753156;2024-April
2024,0;Einfuhr;Tsd. US $;2222;23424,0;Tüten, Beutel, Säcke usw. aus andere Kunststoffe;WA39232990 Säcke und Beutel, aus anderen Kunststoffen;39232990;August;4,824129598138369;2024-August
2024,0;Einfuhr;Tsd. US $;2222;19770,0;Tüten, Beutel, Säcke usw. aus andere Kunststoffe;WA39232990 Säcke und Beutel, aus anderen Kunststoffen;39232990;Dezember;-3,0977355161258697;2024-Dezember
2024,0;Einfuhr;Tsd. US $;2222;24377,0;Tüten, Beutel, Säcke usw. aus andere Kunststoffe;WA39232990 Säcke und Beutel, aus anderen Kunststoffen;39232990;Februar;2,493272788429196;2024-Februar
2024,0;Einfuhr;Tsd. US $;2222;23188,0;Tüten, Beutel, Säcke usw. aus andere Kunststoffe;WA39232990 Säcke und Beutel, aus anderen Kunststoffen;39232990;Januar;8,644520451670337;2024-Januar
2024,0;Einfuhr;Tsd. US $;2222;28672,0;Tüten, Beutel, Säcke usw. aus andere Kunststoffe;WA39232990 Säcke und Beutel, aus anderen Kunststoffen;39232990;Juli;21,27569579561797;2024-Juli
2024,0;Einfuhr;Tsd. US $;2222;24075,0;Tüten, Beutel, Säcke usw. aus andere Kunststoffe;WA39232990 Säcke und Beutel, aus anderen Kunststoffen;39232990;Juni;-4,217226974338572;2024-Juni
2024,0;Einfuhr;Tsd. US $;2222;24770,0;Tüten, Beutel, Säcke usw. aus andere Kunststoffe;WA39232990 Säcke und Beutel, aus anderen Kunststoffen;39232990;Mai;-8,607903184149356;2024-Mai
2024,0;Einfuhr;Tsd. US $;2222;23378,0;Tüten, Beutel, Säcke usw. aus andere Kunststoffe;WA39232990 Säcke und Beutel, aus anderen Kunststoffen;39232990;März;-17,4680505542611;2024-März
2024,0;Einfuhr;Tsd. US $;2222;23229,0;Tüten, Beutel, Säcke usw. aus andere Kunststoffe;WA39232990 Säcke und Beutel, aus anderen Kunststoffen;39232990;November;0,8378190658100365;2024-November
2024,0;Einfuhr;Tsd. US $;2222;26153,0;Tüten, Beutel, Säcke usw. aus andere Kunststoffe;WA39232990 Säcke und Beutel, aus anderen Kunststoffen;39232990;Oktober;13,373504421709727;2024-Oktober
2024,0;Einfuhr;Tsd. US $;2222;24030,0;Tüten, Beutel, Säcke usw. aus andere Kunststoffe;WA39232990 Säcke und Beutel, aus anderen Kunststoffen;39232990;September;4,760659168192519;2024-September
2025,0;Einfuhr;Tsd. US $;2222;29674,0;Tüten, Beutel, Säcke usw. aus andere Kunststoffe;WA39232990 Säcke und Beutel, aus anderen Kunststoffen;39232990;April;17,623275725384495;2025-April
2025,0;Einfuhr;Tsd. US $;2222;21689,0;Tüten, Beutel, Säcke usw. aus andere Kunststoffe;WA39232990 Säcke und Beutel, aus anderen Kunststoffen;39232990;August;-7,40693306010929;2025-August
2025,0;Einfuhr;Tsd. US $;2222;25922,0;Tüten, Beutel, Säcke usw. aus andere Kunststoffe;WA39232990 Säcke und Beutel, aus anderen Kunststoffen;39232990;Dezember;31,117855336368237;2025-Dezember
2025,0;Einfuhr;Tsd. US $;2222;23518,0;Tüten, Beutel, Säcke usw. aus andere Kunststoffe;WA39232990 Säcke und Beutel, aus anderen Kunststoffen;39232990;Februar;-3,523813430692866;2025-Februar
2025,0;Einfuhr;Tsd. US $;2222;23944,0;Tüten, Beutel, Säcke usw. aus andere Kunststoffe;WA39232990 Säcke und Beutel, aus anderen Kunststoffen;39232990;Januar;3,260307055373469;2025-Januar
2025,0;Einfuhr;Tsd. US $;2222;31506,0;Tüten, Beutel, Säcke usw. aus andere Kunststoffe;WA39232990 Säcke und Beutel, aus anderen Kunststoffen;39232990;Juli;9,884207589285714;2025-Juli
2025,0;Einfuhr;Tsd. US $;2222;24856,0;Tüten, Beutel, Säcke usw. aus andere Kunststoffe;WA39232990 Säcke und Beutel, aus anderen Kunststoffen;39232990;Juni;3,2440290758047765;2025-Juni
2025,0;Einfuhr;Tsd. US $;2222;28361,0;Tüten, Beutel, Säcke usw. aus andere Kunststoffe;WA39232990 Säcke und Beutel, aus anderen Kunststoffen;39232990;Mai;14,49737585789261;2025-Mai
2025,0;Einfuhr;Tsd. US $;2222;26849,0;Tüten, Beutel, Säcke usw. aus andere Kunststoffe;WA39232990 Säcke und Beutel, aus anderen Kunststoffen;39232990;März;14,847292326118572;2025-März
2025,0;Einfuhr;Tsd. US $;2222;26275,0;Tüten, Beutel, Säcke usw. aus andere Kunststoffe;WA39232990 Säcke und Beutel, aus anderen Kunststoffen;39232990;November;13,112919195832797;2025-November
2025,0;Einfuhr;Tsd. US $;2222;29825,0;Tüten, Beutel, Säcke usw. aus andere Kunststoffe;WA39232990 Säcke und Beutel, aus anderen Kunststoffen;39232990;Oktober;14,04045424999044;2025-Oktober
2025,0;Einfuhr;Tsd. US $;2222;28981,0;Tüten, Beutel, Säcke usw. aus andere Kunststoffe;WA39232990 Säcke und Beutel, aus anderen Kunststoffen;39232990;September;20,60341240116521;2025-September
2026,0;Einfuhr;Tsd. US $;2222;28718,0;Tüten, Beutel, Säcke usw. aus andere Kunststoffe;WA39232990 Säcke und Beutel, aus anderen Kunststoffen;39232990;April;-3,221675540877536;2026-April
2026,0;Einfuhr;Tsd. US $;2222;26945,0;Tüten, Beutel, Säcke usw. aus andere Kunststoffe;WA39232990 Säcke und Beutel, aus anderen Kunststoffen;39232990;Februar;24,23348241043847;2026-Februar
2026,0;Einfuhr;Tsd. US $;2222;27645,0;Tüten, Beutel, Säcke usw. aus andere Kunststoffe;WA39232990 Säcke und Beutel, aus anderen Kunststoffen;39232990;Januar;6,646863667926857;2026-Januar
2026,0;Einfuhr;Tsd. US $;2222;28285,0;Tüten, Beutel, Säcke usw. aus andere Kunststoffe;WA39232990 Säcke und Beutel, aus anderen Kunststoffen;39232990;März;20,26958074666213;2026-März
2015,0;Einfuhr;Tsd. US $;2221;508,0;Verpackungen aus Celluloseacetat;WA39207380 Folien, Platten u.a. aus Celluloseacetaten,a.n.g.;39207380;April;;2015-April
2015,0;Einfuhr;Tsd. US $;2221;506,0;Verpackungen aus Celluloseacetat;WA39207380 Folien, Platten u.a. aus Celluloseacetaten,a.n.g.;39207380;August;;2015-August
2015,0;Einfuhr;Tsd. US $;2221;473,0;Verpackungen aus Celluloseacetat;WA39207380 Folien, Platten u.a. aus Celluloseacetaten,a.n.g.;39207380;Dezember;;2015-Dezember
2015,0;Einfuhr;Tsd. US $;2221;285,0;Verpackungen aus Celluloseacetat;WA39207380 Folien, Platten u.a. aus Celluloseacetaten,a.n.g.;39207380;Februar;;2015-Februar
2015,0;Einfuhr;Tsd. US $;2221;505,0;Verpackungen aus Celluloseacetat;WA39207380 Folien, Platten u.a. aus Celluloseacetaten,a.n.g.;39207380;Januar;;2015-Januar
2015,0;Einfuhr;Tsd. US $;2221;359,0;Verpackungen aus Celluloseacetat;WA39207380 Folien, Platten u.a. aus Celluloseacetaten,a.n.g.;39207380;Juli;;2015-Juli
2015,0;Einfuhr;Tsd. US $;2221;478,0;Verpackungen aus Celluloseacetat;WA39207380 Folien, Platten u.a. aus Celluloseacetaten,a.n.g.;39207380;Juni;;2015-Juni
2015,0;Einfuhr;Tsd. US $;2221;499,0;Verpackungen aus Celluloseacetat;WA39207380 Folien, Platten u.a. aus Celluloseacetaten,a.n.g.;39207380;Mai;;2015-Mai
2015,0;Einfuhr;Tsd. US $;2221;471,0;Verpackungen aus Celluloseacetat;WA39207380 Folien, Platten u.a. aus Celluloseacetaten,a.n.g.;39207380;März;;2015-März
2015,0;Einfuhr;Tsd. US $;2221;593,0;Verpackungen aus Celluloseacetat;WA39207380 Folien, Platten u.a. aus Celluloseacetaten,a.n.g.;39207380;November;;2015-November
2015,0;Einfuhr;Tsd. US $;2221;687,0;Verpackungen aus Celluloseacetat;WA39207380 Folien, Platten u.a. aus Celluloseacetaten,a.n.g.;39207380;Oktober;;2015-Oktober
2015,0;Einfuhr;Tsd. US $;2221;627,0;Verpackungen aus Celluloseacetat;WA39207380 Folien, Platten u.a. aus Celluloseacetaten,a.n.g.;39207380;September;;2015-September
2016,0;Einfuhr;Tsd. US $;2221;571,0;Verpackungen aus Celluloseacetat;WA39207380 Folien, Platten u.a. aus Celluloseacetaten,a.n.g.;39207380;April;12,401574803149607;2016-April
2016,0;Einfuhr;Tsd. US $;2221;652,0;Verpackungen aus Celluloseacetat;WA39207380 Folien, Platten u.a. aus Celluloseacetaten,a.n.g.;39207380;August;28,85375494071146;2016-August
2016,0;Einfuhr;Tsd. US $;2221;362,0;Verpackungen aus Celluloseacetat;WA39207380 Folien, Platten u.a. aus Celluloseacetaten,a.n.g.;39207380;Dezember;-23,46723044397463;2016-Dezember
2016,0;Einfuhr;Tsd. US $;2221;360,0;Verpackungen aus Celluloseacetat;WA39207380 Folien, Platten u.a. aus Celluloseacetaten,a.n.g.;39207380;Februar;26,31578947368421;2016-Februar
2016,0;Einfuhr;Tsd. US $;2221;546,0;Verpackungen aus Celluloseacetat;WA39207380 Folien, Platten u.a. aus Celluloseacetaten,a.n.g.;39207380;Januar;8,118811881188119;2016-Januar
2016,0;Einfuhr;Tsd. US $;2221;660,0;Verpackungen aus Celluloseacetat;WA39207380 Folien, Platten u.a. aus Celluloseacetaten,a.n.g.;39207380;Juli;83,84401114206128;2016-Juli
2016,0;Einfuhr;Tsd. US $;2221;591,0;Verpackungen aus Celluloseacetat;WA39207380 Folien, Platten u.a. aus Celluloseacetaten,a.n.g.;39207380;Juni;23,640167364016737;2016-Juni
2016,0;Einfuhr;Tsd. US $;2221;573,0;Verpackungen aus Celluloseacetat;WA39207380 Folien, Platten u.a. aus Celluloseacetaten,a.n.g.;39207380;Mai;14,829659318637276;2016-Mai
2016,0;Einfuhr;Tsd. US $;2221;381,0;Verpackungen aus Celluloseacetat;WA39207380 Folien, Platten u.a. aus Celluloseacetaten,a.n.g.;39207380;März;-19,10828025477707;2016-März
2016,0;Einfuhr;Tsd. US $;2221;416,0;Verpackungen aus Celluloseacetat;WA39207380 Folien, Platten u.a. aus Celluloseacetaten,a.n.g.;39207380;November;-29,848229342327148;2016-November
2016,0;Einfuhr;Tsd. US $;2221;414,0;Verpackungen aus Celluloseacetat;WA39207380 Folien, Platten u.a. aus Celluloseacetaten,a.n.g.;39207380;Oktober;-39,737991266375545;2016-Oktober
2016,0;Einfuhr;Tsd. US $;2221;611,0;Verpackungen aus Celluloseacetat;WA39207380 Folien, Platten u.a. aus Celluloseacetaten,a.n.g.;39207380;September;-2,5518341307815;2016-September
2017,0;Einfuhr;Tsd. US $;2221;576,0;Verpackungen aus Celluloseacetat;WA39207380 Folien, Platten u.a. aus Celluloseacetaten,a.n.g.;39207380;April;0,8756567425569177;2017-April
2017,0;Einfuhr;Tsd. US $;2221;585,0;Verpackungen aus Celluloseacetat;WA39207380 Folien, Platten u.a. aus Celluloseacetaten,a.n.g.;39207380;August;-10,276073619631902;2017-August
2017,0;Einfuhr;Tsd. US $;2221;513,0;Verpackungen aus Celluloseacetat;WA39207380 Folien, Platten u.a. aus Celluloseacetaten,a.n.g.;39207380;Dezember;41,71270718232044;2017-Dezember
2017,0;Einfuhr;Tsd. US $;2221;518,0;Verpackungen aus Celluloseacetat;WA39207380 Folien, Platten u.a. aus Celluloseacetaten,a.n.g.;39207380;Februar;43,888888888888886;2017-Februar
2017,0;Einfuhr;Tsd. US $;2221;379,0;Verpackungen aus Celluloseacetat;WA39207380 Folien, Platten u.a. aus Celluloseacetaten,a.n.g.;39207380;Januar;-30,586080586080588;2017-Januar
2017,0;Einfuhr;Tsd. US $;2221;778,0;Verpackungen aus Celluloseacetat;WA39207380 Folien, Platten u.a. aus Celluloseacetaten,a.n.g.;39207380;Juli;17,87878787878788;2017-Juli
2017,0;Einfuhr;Tsd. US $;2221;473,0;Verpackungen aus Celluloseacetat;WA39207380 Folien, Platten u.a. aus Celluloseacetaten,a.n.g.;39207380;Juni;-19,96615905245347;2017-Juni
2017,0;Einfuhr;Tsd. US $;2221;824,0;Verpackungen aus Celluloseacetat;WA39207380 Folien, Platten u.a. aus Celluloseacetaten,a.n.g.;39207380;Mai;43,80453752181501;2017-Mai
2017,0;Einfuhr;Tsd. US $;2221;474,0;Verpackungen aus Celluloseacetat;WA39207380 Folien, Platten u.a. aus Celluloseacetaten,a.n.g.;39207380;März;24,40944881889764;2017-März
2017,0;Einfuhr;Tsd. US $;2221;459,0;Verpackungen aus Celluloseacetat;WA39207380 Folien, Platten u.a. aus Celluloseacetaten,a.n.g.;39207380;November;10,336538461538462;2017-November
2017,0;Einfuhr;Tsd. US $;2221;711,0;Verpackungen aus Celluloseacetat;WA39207380 Folien, Platten u.a. aus Celluloseacetaten,a.n.g.;39207380;Oktober;71,73913043478261;2017-Oktober
2017,0;Einfuhr;Tsd. US $;2221;613,0;Verpackungen aus Celluloseacetat;WA39207380 Folien, Platten u.a. aus Celluloseacetaten,a.n.g.;39207380;September;0,3273322422258592;2017-September
2018,0;Einfuhr;Tsd. US $;2221;486,0;Verpackungen aus Celluloseacetat;WA39207380 Folien, Platten u.a. aus Celluloseacetaten,a.n.g.;39207380;April;-15,625;2018-April
2018,0;Einfuhr;Tsd. US $;2221;475,0;Verpackungen aus Celluloseacetat;WA39207380 Folien, Platten u.a. aus Celluloseacetaten,a.n.g.;39207380;August;-18,803418803418804;2018-August
2018,0;Einfuhr;Tsd. US $;2221;586,0;Verpackungen aus Celluloseacetat;WA39207380 Folien, Platten u.a. aus Celluloseacetaten,a.n.g.;39207380;Dezember;14,230019493177387;2018-Dezember
2018,0;Einfuhr;Tsd. US $;2221;508,0;Verpackungen aus Celluloseacetat;WA39207380 Folien, Platten u.a. aus Celluloseacetaten,a.n.g.;39207380;Februar;-1,9305019305019304;2018-Februar
2018,0;Einfuhr;Tsd. US $;2221;348,0;Verpackungen aus Celluloseacetat;WA39207380 Folien, Platten u.a. aus Celluloseacetaten,a.n.g.;39207380;Januar;-8,179419525065963;2018-Januar
2018,0;Einfuhr;Tsd. US $;2221;506,0;Verpackungen aus Celluloseacetat;WA39207380 Folien, Platten u.a. aus Celluloseacetaten,a.n.g.;39207380;Juli;-34,96143958868895;2018-Juli
2018,0;Einfuhr;Tsd. US $;2221;591,0;Verpackungen aus Celluloseacetat;WA39207380 Folien, Platten u.a. aus Celluloseacetaten,a.n.g.;39207380;Juni;24,94714587737844;2018-Juni
2018,0;Einfuhr;Tsd. US $;2221;535,0;Verpackungen aus Celluloseacetat;WA39207380 Folien, Platten u.a. aus Celluloseacetaten,a.n.g.;39207380;Mai;-35,07281553398058;2018-Mai
2018,0;Einfuhr;Tsd. US $;2221;609,0;Verpackungen aus Celluloseacetat;WA39207380 Folien, Platten u.a. aus Celluloseacetaten,a.n.g.;39207380;März;28,48101265822785;2018-März
2018,0;Einfuhr;Tsd. US $;2221;368,0;Verpackungen aus Celluloseacetat;WA39207380 Folien, Platten u.a. aus Celluloseacetaten,a.n.g.;39207380;November;-19,825708061002175;2018-November
2018,0;Einfuhr;Tsd. US $;2221;749,0;Verpackungen aus Celluloseacetat;WA39207380 Folien, Platten u.a. aus Celluloseacetaten,a.n.g.;39207380;Oktober;5,344585091420535;2018-Oktober
2018,0;Einfuhr;Tsd. US $;2221;512,0;Verpackungen aus Celluloseacetat;WA39207380 Folien, Platten u.a. aus Celluloseacetaten,a.n.g.;39207380;September;-16,476345840130506;2018-September
2019,0;Einfuhr;Tsd. US $;2221;458,0;Verpackungen aus Celluloseacetat;WA39207380 Folien, Platten u.a. aus Celluloseacetaten,a.n.g.;39207380;April;-5,761316872427984;2019-April
2019,0;Einfuhr;Tsd. US $;2221;409,0;Verpackungen aus Celluloseacetat;WA39207380 Folien, Platten u.a. aus Celluloseacetaten,a.n.g.;39207380;August;-13,894736842105262;2019-August
2019,0;Einfuhr;Tsd. US $;2221;306,0;Verpackungen aus Celluloseacetat;WA39207380 Folien, Platten u.a. aus Celluloseacetaten,a.n.g.;39207380;Dezember;-47,781569965870304;2019-Dezember
2019,0;Einfuhr;Tsd. US $;2221;490,0;Verpackungen aus Celluloseacetat;WA39207380 Folien, Platten u.a. aus Celluloseacetaten,a.n.g.;39207380;Februar;-3,543307086614173;2019-Februar
2019,0;Einfuhr;Tsd. US $;2221;479,0;Verpackungen aus Celluloseacetat;WA39207380 Folien, Platten u.a. aus Celluloseacetaten,a.n.g.;39207380;Januar;37,64367816091954;2019-Januar
2019,0;Einfuhr;Tsd. US $;2221;513,0;Verpackungen aus Celluloseacetat;WA39207380 Folien, Platten u.a. aus Celluloseacetaten,a.n.g.;39207380;Juli;1,383399209486166;2019-Juli
2019,0;Einfuhr;Tsd. US $;2221;544,0;Verpackungen aus Celluloseacetat;WA39207380 Folien, Platten u.a. aus Celluloseacetaten,a.n.g.;39207380;Juni;-7,952622673434856;2019-Juni
2019,0;Einfuhr;Tsd. US $;2221;626,0;Verpackungen aus Celluloseacetat;WA39207380 Folien, Platten u.a. aus Celluloseacetaten,a.n.g.;39207380;Mai;17,009345794392523;2019-Mai
2019,0;Einfuhr;Tsd. US $;2221;369,0;Verpackungen aus Celluloseacetat;WA39207380 Folien, Platten u.a. aus Celluloseacetaten,a.n.g.;39207380;März;-39,40886699507389;2019-März
2019,0;Einfuhr;Tsd. US $;2221;508,0;Verpackungen aus Celluloseacetat;WA39207380 Folien, Platten u.a. aus Celluloseacetaten,a.n.g.;39207380;November;38,04347826086957;2019-November
2019,0;Einfuhr;Tsd. US $;2221;641,0;Verpackungen aus Celluloseacetat;WA39207380 Folien, Platten u.a. aus Celluloseacetaten,a.n.g.;39207380;Oktober;-14,419225634178906;2019-Oktober
